marketplace,pid,url,title,option_text,raw_option_text,control_kind,control_dom_index,control_input_id,control_value,tier,duration,delivery,price_rub,strong_signal,glitched,glitch_reason,available,availability_reason,price_changed,price_stable,price_verified,final_verified,final_observed_price
ggsel,102237477,https://ggsel.net/catalog/product/102237477,Купить 24/7 | ChatGPT 6.0 Astra PRO | ПОДПИСКА | 1M | Chat | GPT | ПРОДЛЕНИЕ,1 Месяц PRO X5,1 Месяц PRO X5,button,8,,,Pro 5X,1m,own_account,9999.0,True,False,,True,,False,True,True,False,
ggsel,5502212,https://ggsel.net/catalog/product/5502212,Купить АВТО | ChatGPT 6 PLUS – 1 МЕСЯЦ | ГОТОВАЯ ПОДПИСКА | 24/7 | ЧАТГПТ,1 - Выдача готовой подписки ChatGPT PLUS 1 месяц (Без доступа к почте),1 - Выдача готовой подписки ChatGPT PLUS 1 месяц (Без доступа к почте),button,8,,,Plus,1m,own_account,10399.0,True,False,,True,,True,True,True,False,
ggsel,5502212,https://ggsel.net/catalog/product/5502212,Купить АВТО | ChatGPT 6 PLUS – 1 МЕСЯЦ | ГОТОВАЯ ПОДПИСКА | 24/7 | ЧАТГПТ,2 - Выдача готовой подписки ChatGPT PLUS 1 месяц (С доступом к почте),2 - Выдача готовой подписки ChatGPT PLUS 1 месяц (С доступом к почте),button,9,,,Plus,1m,own_account,2399.0,True,False,,True,,True,True,True,False,
ggsel,100796431,https://ggsel.net/catalog/product/100796431,Купить АВТО 24/7 ChatGPT 5.6 PLUS Подписка 1M | CODEX,[АВТО | БЕЗ ВХОДА] ChatGPT PLUS >> На ваш аккаунт,[АВТО | БЕЗ ВХОДА] ChatGPT PLUS >> На ваш аккаунт,button,8,,,Plus,1m,own_account,2499.0,True,False,,True,,False,True,True,False,
ggsel,4481461,https://ggsel.net/catalog/product/4481461,Купить [24/7 БЕЗ ВХОДА/АВТОМАТИЧЕСКИ по ID] | ЧАТГПТ ПЛЮС PLUS | 1 месяц | GPT 6 + THINKING | кодекс АСТРА,ChatGPT PLUS на 1 месяц,ChatGPT PLUS на 1 месяц,button,11,,,Plus,1m,unknown,2799.0,True,False,,True,,False,True,True,False,
ggsel,3706068,https://ggsel.net/catalog/product/3706068,Купить ChatGPT 6 PLUS 24/7 ПОДПИСКА АВТОВЫДАЧА CODEX,"24/7 АВТО | ChatGPT Plus 1 МЕСЯЦ | Подписка (на Ваш аккаунт, без входа, за минуту)","24/7 АВТО | ChatGPT Plus 1 МЕСЯЦ | Подписка (на Ваш аккаунт, без входа, за минуту)",button,8,,,Plus,1m,own_account,2149.0,True,False,,True,,False,True,True,False,
ggsel,5162854,https://ggsel.net/catalog/product/5162854,Купить [24/7 АВТОМАТИЧЕСКИ] | ЛИЧНЫЙ ЧАТГПТ ПЛЮС PLUS | 1 месяц | GPT 5.6 + THINKING | чат гпт кодекс codex,"[АВТОМАТИЧЕСКИ 24/7] Продлить/купить ChatGPT PLUS на 1 месяц (по ID профиля, БЕЗ ВХОДА)","[АВТОМАТИЧЕСКИ 24/7] Продлить/купить ChatGPT PLUS на 1 месяц (по ID профиля, БЕЗ ВХОДА)",button,9,,,Plus,1m,own_account,2799.0,True,False,,True,,True,True,True,False,
ggsel,5162854,https://ggsel.net/catalog/product/5162854,Купить [24/7 АВТОМАТИЧЕСКИ] | ЛИЧНЫЙ ЧАТГПТ ПЛЮС PLUS | 1 месяц | GPT 5.6 + THINKING | чат гпт кодекс codex,[Вручную] готовая подписка ChatGPT PLUS на 1 месяц,[Вручную] готовая подписка ChatGPT PLUS на 1 месяц,button,8,,,Plus,1m,own_account,2399.0,True,False,,True,,True,True,True,False,
ggsel,102361494,https://ggsel.net/catalog/product/102361494,Купить [АВТОВЫДАЧА 24/7] Чат ГПТ 6 ASTRA PLUS | НА ЛИЧНЫЙ | 1 МЕСЯЦ,ЧатГПТ 6 PLUS ПОДПИСКА / ПРОДЛЕНИЕ НА 1 МЕСЯЦ,ЧатГПТ 6 PLUS ПОДПИСКА / ПРОДЛЕНИЕ НА 1 МЕСЯЦ,button,8,,,Plus,1m,own_account,2249.0,True,False,,True,,False,True,True,False,
ggsel,102301154,https://ggsel.net/catalog/product/102301154,Купить 24/7 ЧАТГПТ PRO | 1 месяц | GPT-6 Astra + кодекс | 1 минута ЧАТ ГПТ ПРО x5 x20,24/7 Продление или улучшение подписки ЧатГПТ до Pro 5X - 1 месяц — требуется вход в аккаунт,24/7 Продление или улучшение подписки ЧатГПТ до Pro 5X - 1 месяц — требуется вход в аккаунт,button,8,,,Pro 5X,1m,own_account,10400.0,True,False,,True,,False,True,True,False,
ggsel,102793869,https://ggsel.net/catalog/product/102793869,Купить ChatGPT Plus 1 месяц GPT-6 + Codex | | МОМЕНТАЛЬНО выдача,Общий акккаунт (7 дней PLUS и Gemini Pro в подарок за отзыв!),Общий акккаунт (7 дней PLUS и Gemini Pro в подарок за отзыв!),button,8,,,Pro,1m,shared_account,749.0,True,False,,True,,True,True,True,False,
ggsel,102292100,https://ggsel.net/catalog/product/102292100,Купить GPT-6: Astra | ChatGPT PRO 5x на 1 месяц | CodeX | Г.арантия | Официальная подписка,ChatGPT PRO 5X - 1 месяц,ChatGPT PRO 5X - 1 месяц,button,8,,,Pro 5X,1m,own_account,11599.0,True,False,,True,,False,True,True,False,
ggsel,102355918,https://ggsel.net/catalog/product/102355918,Купить [АВТОВЫДАЧА 24/7] ChatGPT 6.0 PLUS | 1 месяц | Подписка | На ваш аккаунт,ChatGPT Plus - 1 месяц,ChatGPT Plus - 1 месяц,button,8,,,Plus,1m,own_account,2138.0,True,False,,True,,False,True,True,False,
ggsel,102143589,https://ggsel.net/catalog/product/102143589,Купить [24/7 АВТО] ChatGPT 5.6 PRO 5x 20x | В ВАШ АККАУНТ | 1 месяц,[24/7 АВТО] ChatGPT 5.6 | PRO 5X Subscription | Продление на 1 месяц | без входа в систему,[24/7 АВТО] ChatGPT 5.6 | PRO 5X Subscription | Продление на 1 месяц | без входа в систему,button,8,,,Pro 5X,1m,own_account,8750.0,True,False,,True,,False,True,True,False,
ggsel,103001869,https://ggsel.net/catalog/product/103001869,Купить ЧатГПТ PRO X5-X20 | 1 месяц | активация | PRO-подписка,⚡ Pro X5 — 1 Месяц | Быстрая активация | Вход: E-mail + код / пароль,⚡ Pro X5 — 1 Месяц | Быстрая активация | Вход: E-mail + код / пароль,button,8,,,Pro 5X,1m,unknown,8999.0,True,False,,True,,False,True,True,False,
ggsel,102226640,https://ggsel.net/catalog/product/102226640,Купить 1 МЕСЯЦ | ЧатГПТ 5 PRO | ПОДПИСКА | АВТО | Кодекс,24/7 | Подписка PRO X5 - 1 Месяц | НА ВАШ,24/7 | Подписка PRO X5 - 1 Месяц | НА ВАШ,button,8,,,Pro 5X,1m,unknown,8799.0,True,False,,True,,False,True,True,False,
ggsel,102868676,https://ggsel.net/catalog/product/102868676,Купить **ChatGPT Plus | 1 месяц | 2 месяца | 6 месяцев | 12 месяцев | Премиум-план**,ChatGPT Plus (6 месяцев) | Премиум-план | 180 дней,ChatGPT Plus (6 месяцев) | Премиум-план | 180 дней,button,10,,,Plus,6m,shared_account,2644.0,True,False,,True,,True,True,True,False,
ggsel,102868676,https://ggsel.net/catalog/product/102868676,Купить **ChatGPT Plus | 1 месяц | 2 месяца | 6 месяцев | 12 месяцев | Премиум-план**,ChatGPT Plus (12 месяцев) | Премиум-план | 365 дней,ChatGPT Plus (12 месяцев) | Премиум-план | 365 дней,button,11,,,Plus,12m,shared_account,4240.0,True,False,,True,,True,True,True,False,
ggsel,102868676,https://ggsel.net/catalog/product/102868676,Купить **ChatGPT Plus | 1 месяц | 2 месяца | 6 месяцев | 12 месяцев | Премиум-план**,ChatGPT Plus (1 месяц) | Премиум-план | 30 дней,ChatGPT Plus (1 месяц) | Премиум-план | 30 дней,button,8,,,Plus,1m,shared_account,1644.0,True,False,,True,,True,True,True,False,
ggsel,102891295,https://ggsel.net/catalog/product/102891295,"Купить 24/7 | ChatGPT Plus, Go, Pro x5, Pro x20 | 1 Месяц | ЛИЧНЫЙ |",Chat GPT Pro x5,Chat GPT Pro x5,button,9,,,Pro 5X,1m,unknown,10889.0,True,False,,True,,True,True,True,False,
ggsel,102891295,https://ggsel.net/catalog/product/102891295,"Купить 24/7 | ChatGPT Plus, Go, Pro x5, Pro x20 | 1 Месяц | ЛИЧНЫЙ |",Chat GPT Plus,Chat GPT Plus,button,7,,,Plus,1m,unknown,1989.0,True,False,,True,,True,True,True,False,
ggsel,102664559,https://ggsel.net/catalog/product/102664559,Купить ChatGPT Plus / Pro / Go — Auth Token или вход в аккаунт,Plus · 1 месяц · со входом,Plus · 1 месяц · со входом,button,9,,,Plus,1m,own_account,3541.0,True,False,,True,,True,True,True,False,
ggsel,102664559,https://ggsel.net/catalog/product/102664559,Купить ChatGPT Plus / Pro / Go — Auth Token или вход в аккаунт,Plus · 1 месяц · Auth Token · без входа,Plus · 1 месяц · Auth Token · без входа,button,10,,,Plus,1m,own_account,3756.0,True,False,,True,,True,True,True,False,
ggsel,102664559,https://ggsel.net/catalog/product/102664559,Купить ChatGPT Plus / Pro / Go — Auth Token или вход в аккаунт,Plus · 1 месяц · ссылка на оплату · без входа,Plus · 1 месяц · ссылка на оплату · без входа,button,11,,,Plus,1m,own_account,3756.0,True,False,,True,,False,True,False,False,
ggsel,102664559,https://ggsel.net/catalog/product/102664559,Купить ChatGPT Plus / Pro / Go — Auth Token или вход в аккаунт,Pro x5 · 1 месяц · со входом,Pro x5 · 1 месяц · со входом,button,12,,,Pro 5X,1m,own_account,15271.0,True,False,,True,,True,True,True,False,
ggsel,102664559,https://ggsel.net/catalog/product/102664559,Купить ChatGPT Plus / Pro / Go — Auth Token или вход в аккаунт,Pro x20 · 1 месяц · со входом,Pro x20 · 1 месяц · со входом,button,13,,,Pro 20X,1m,own_account,27426.0,True,False,,True,,True,True,True,False,
ggsel,102305527,https://ggsel.net/catalog/product/102305527,Купить 24/7 | Официальный ChatGPT PLUS | 1 месяц | GPT-6 Astra + Codex | 1 минута | AUTO,Получите готовый к использованию приватный аккаунт ChatGPT Plus — 1 месяц | Codex активирован,Получите готовый к использованию приватный аккаунт ChatGPT Plus — 1 месяц | Codex активирован,button,9,,,Plus,1m,unknown,2570.0,True,False,,True,,True,True,True,False,
ggsel,102305527,https://ggsel.net/catalog/product/102305527,Купить 24/7 | Официальный ChatGPT PLUS | 1 месяц | GPT-6 Astra + Codex | 1 минута | AUTO,"Готовый приватный аккаунт ChatGPT Plus — 1 месяц | Официальная подписка, не пробная версия","Готовый приватный аккаунт ChatGPT Plus — 1 месяц | Официальная подписка, не пробная версия",button,8,,,Plus,1m,unknown,2370.0,True,False,,True,,True,True,True,False,
