marketplace,pid,url,title,option_text,tier,duration,delivery,price_rub,strong_signal,glitched,glitch_reason,source,llm_evidence
ggsel,101524581,https://ggsel.net/catalog/product/101524581,Купить 24/7 АВТО | [ПО ID] | Chatgpt GO | 1 МЕСЯЦ | Подписка,24/7 АВТО | Подписка/Продление ЧатГПТ GO на 1 МЕСЯЦ | По ID,GO,1m,own_account,699.0,True,False,,llm,Option 'c=1' price: 699 RUB
ggsel,102652050,https://ggsel.net/catalog/product/102652050,Купить Подписка ChatGPT на 1 месяц — тариф Go | Активация,FLAT,GO,1m,unknown,1049.0,True,False,,llm,init_strong[0] is 1049. Title mentions 'Go' and '1 месяц'.
ggsel,102652052,https://ggsel.net/catalog/product/102652052,Купить Подписка ChatGPT на 1 месяц — тариф Plus | Активация,FLAT,Plus,1m,unknown,2749.0,True,False,,llm,init_strong: [2749]
ggsel,102668082,https://ggsel.net/catalog/product/102668082,Купить Чат ДжиПиТи Плюс | 1 месяц | Готовый аккаунт |,FLAT,Plus,1m,new_account,1052.0,True,False,,llm,init_strong[0] is the price for Plus (implied by title/desc).
ggsel,102305527,https://ggsel.net/catalog/product/102305527,Купить АВТО | ChatGPT PLUS 5.6 | 1 месяц | ГПТ 5.6 + кодекс | 1 минута | 24/7,Получите готовую к использованию подписку ChatGPT Plus — доступ на 1 месяц,Plus,1m,new_account,1650.0,True,False,,llm,opts[0] strong price: 1650. 'готовый' implies new account.
ggsel,102615258,https://ggsel.net/catalog/product/102615258,Купить ChatGPT Plus | 1 месяц | 25 дней,FLAT,Plus,30d,own_account,999.0,True,False,,llm,init_strong[0] is the price for ChatGPT Plus.
ggsel,102293722,https://ggsel.net/catalog/product/102293722,Купить Подписка ChatGPT GO на 1 месяц | Кодекс 5.5 | Г.арантия | Официальная подписка,FLAT,GO,1m,own_account,977.0,True,False,,llm,init_strong[0] = 977. Title/desc mentions GO 1 Month.
ggsel,102293696,https://ggsel.net/catalog/product/102293696,Купить Подписка ChatGPT Plus на 1 месяц | GPT 5.6 Кодекс | Г.арантия | Официальная подписка,FLAT,Plus,1m,own_account,2399.0,True,False,,llm,init_strong[0] is the price for ChatGPT Plus 1 Month.
ggsel,102226640,https://ggsel.net/catalog/product/102226640,Купить 1 МЕСЯЦ | ЧатГПТ 5.5 PRO | ПОДПИСКА | АВТО | Кодекс,24/7 | Подписка PRO X5 - 1 Месяц | НА ВАШ,Pro 5X,1m,own_account,8399.0,True,False,,llm,Option strong price: 8399 RUB. 'НА ВАШ' suggests own account delivery.
ggsel,102226640,https://ggsel.net/catalog/product/102226640,Купить 1 МЕСЯЦ | ЧатГПТ 5.5 PRO | ПОДПИСКА | АВТО | Кодекс,24/7 | Подписка PRO X20 - 1 Месяц | НА ВАШ,Pro 20X,1m,own_account,16999.0,True,False,,llm,Option strong price: 16999 RUB. 'НА ВАШ' suggests own account delivery.
ggsel,102635272,https://ggsel.net/catalog/product/102635272,"Купить ChatGPT Pro 5X, 20X 1M | Готовая подписка | | Полная г.арантия",Pro 20x - 1 месяц,Pro 20X,1m,own_account,22789.0,True,False,,llm,Option strong price: 22789. 'Готовая подписка' suggests own account delivery.
ggsel,102635272,https://ggsel.net/catalog/product/102635272,"Купить ChatGPT Pro 5X, 20X 1M | Готовая подписка | | Полная г.арантия",Pro 5x - 1 месяц,Pro 5X,1m,own_account,12688.0,True,False,,llm,Option strong price: 12688. 'Готовая подписка' suggests own account delivery.
ggsel,102224873,https://ggsel.net/catalog/product/102224873,Купить 24/7 ЧатГПТ 5.2 PLUS + СОРА 2 — 1 месяц,ЧатГПТ PLUS 1 месяц [по входу],Plus,1m,own_account,2899.0,True,False,,llm,opts[0] strong price: 2899. Option text suggests 'по входу' (own account). Price matches init_strong.
ggsel,102700280,https://ggsel.net/catalog/product/102700280,Купить ChatGPT Plus 1 месяц | Готовый аккаунт / ключ продления | GPT-5.6 Sol + Codex | Автовыдача | ЧатГПТ,Ключ продления вашего аккаунта · без активной Plus,Plus,1m,own_account,2500.0,True,False,,llm,opts[0] c=1 strong: 2500
ggsel,102246252,https://ggsel.net/catalog/product/102246252,Купить 1 МЕСЯЦ | ГОТОВАЯ ПОДПИСКА | ЧатГПТ 5.6 PLUS | Codex | Моментальная выдача | 30 дней,FLAT,Plus,1m,unknown,1499.0,True,False,,llm,init_strong[0] used. Title mentions 'PLUS' and '1 МЕСЯЦ'.
